0	-1	0	0.01092141445750635	1	0
1	0	1	0.03952040456873352	0.09457445762104377	1
2	0	2	0.01934262564833333	0.9054255423789562	0
3	2	3	0.1844104753458582	0.1816498671768409	1
4	2	4	0.03823471793863596	0.7237756752021154	0
5	4	5	0.1583526832339348	0.5201807926586464	0
6	4	6	0.08233789513801024	0.20359488254346902	0
7	6	7	0.11335657886069637	0.09191303158847519	0
8	6	8	0.028505532040068542	0.11168185095499383	0
9	8	9	4.103008718859352e-05	0.025545754228606277	1
10	8	10	0.0281778953820132	0.08613609672638756	1
11	5	11	0.03791971549857013	0.15581565725508917	1
12	5	12	0.029699781773727008	0.36436513540355714	1
13	7	13	0.014723958069281258	0.024303489976557624	1
14	7	14	0.2144552919574426	0.06760954161191757	1
